[34, 36, 59, 63, 85, 86]
[34, 36, 59, 63, 85, 90]
[34, 36, 59, 63, 85, 93]
[34, 36, 59, 63, 86, 90]
[34, 36, 59, 63, 86, 93]
[34, 36, 59, 85, 86, 90]
[34, 36, 59, 85, 86, 93]
[34, 36, 59, 85, 90, 93]
[34, 36, 59, 86, 90, 93]
[34, 36, 63, 85, 86, 90]
[34, 36, 63, 85, 86, 93]
[34, 36, 67, 85, 86, 90]
[34, 36, 76, 85, 86, 90]
[34, 36, 85, 86, 90, 93]
[34, 36, 85, 86, 90, 110]
[34, 36, 85, 86, 90, 116]
[34, 39, 56, 85, 86, 90]
[34, 39, 59, 63, 85, 86]
[34, 39, 59, 85, 86, 90]
[34, 53, 59, 85, 86, 90]
[34, 53, 63, 85, 86, 90]
[34, 59, 63, 85, 86, 90]
[34, 59, 63, 85, 86, 93]
[34, 59, 63, 85, 90, 93]
[34, 59, 63, 86, 90, 93]
[34, 59, 67, 85, 86, 90]
[34, 59, 76, 85, 86, 90]
[34, 59, 85, 86, 90, 93]
[34, 63, 85, 86, 90, 93]
[34, 67, 76, 85, 86, 90]
[36, 39, 56, 85, 86, 90]
[36, 59, 63, 85, 86, 90]
[36, 59, 63, 85, 86, 93]
[36, 59, 63, 85, 90, 93]
[36, 59, 85, 86, 90, 93]
[59, 63, 85, 86, 90, 93]
[1, 24, 34, 36, 85, 86, 90]
[23, 34, 36, 39, 59, 85, 86]
[23, 34, 36, 59, 63, 85, 86]
[23, 34, 36, 59, 85, 86, 93]
[23, 34, 36, 85, 86, 90, 93]
[23, 34, 59, 85, 86, 90, 93]
[34, 36, 39, 56, 85, 86, 90]
[34, 36, 59, 63, 85, 86, 90]
[34, 36, 59, 63, 85, 86, 93]
[34, 36, 59, 85, 86, 90, 93]
[34, 59, 63, 85, 86, 90, 93]

END



